State/Local,Condition,BR Key,Bridge Id,County,Municipality,Location/Structure Name,Feature Carried,Feature Intersected,Owner,Length (ft),Deck Area (sq ft),Number of Spans,Material,Structure Type,Year Built,Posting Status,Weight Limit Single,Weight Limit Combination,Deck Condition,Superstructure Condition,Substructure Condition,Culvert Condition,Planning Partner,Average Daily Traffic
L,Poor,2235,02711823352941,ALLEGHENY,Shaler Township,WB01   WIBLE RUN RD NO 1,WIBLE RUN RD,WIBLE RUN CREEK,COUNTY HIGHWAY AGENCY,21,762.3,1,Prestressed precast concrete (P/S),Box beam - adj,1987,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,4 - Poor,6 - Satisfactory,N - Not applicable.,SPC,
L,Poor,2247,02712362422502,ALLEGHENY,Upper Saint Clair Township,PA02   PAINTERS RUN NO. 2,OLD PAINTERSRUN RD,PAINTERS RUN,COUNTY HIGHWAY AGENCY,41,697,1,Prestressed precast concrete (P/S),Box beam - adj,1899,"OPEN, NO RESTRICTION",N/A,N/A,4 - Poor,4 - Poor,6 - Satisfactory,N - Not applicable.,SPC,
L,Poor,2248,02712362422503,ALLEGHENY,Upper Saint Clair Township,PA03   PAINTERS RUN NO. 3,PAINTERS RUN RD,PAINTERS RUN,COUNTY HIGHWAY AGENCY,34,1550.4,1,Prestressed precast concrete (P/S),Box beam - adj,1955,"OPEN, NO RESTRICTION",N/A,N/A,4 - Poor,4 - Poor,5 - Fair,N - Not applicable.,SPC,
L,Poor,2258,02720200002047,ALLEGHENY,Fawn Township,BF07   BULL CREEK NO. 7,THOMPSON RD,BULL CREEK,COUNTY HIGHWAY AGENCY,54,1317.6,1,Prestressed precast concrete (P/S),Box beam - adj,1877,"OPEN, NO RESTRICTION",N/A,N/A,5 - Fair,5 - Fair,3 - Serious,N - Not applicable.,SPC,
L,Poor,2259,02720200002048,ALLEGHENY,Fawn Township,BF08   BULL CREEK NO. 8,THOMPSON RD,BULL CREEK,COUNTY HIGHWAY AGENCY,65,1599,1,Prestressed precast concrete (P/S),Box beam - adj,1894,"OPEN, NO RESTRICTION",N/A,N/A,4 - Poor,5 - Fair,5 - Fair,N - Not applicable.,SPC,
L,Poor,2279,02720360752407,ALLEGHENY,Findlay Township,MC07   MCCLARENS RUN # 7,COROAPOLIS IMPERIA,MCCLARENS RUN,COUNTY HIGHWAY AGENCY,24,828,1,Concrete encased steel,I beams,1940,POSTED FOR LOAD,15,25,4 - Poor,4 - Poor,5 - Fair,N - Not applicable.,SPC,
L,Poor,2303,02720700001001,ALLEGHENY,Hampton Township,207001 GOURDHEAD RUN #6,CLEARVIEW RD,GOURDHEAD RUN,TOWN OR TOWNSHIP HIGHWAY AGENCY,31,799.8,1,Steel,I beams,1930,POSTED FOR LOAD,5,5,4 - Poor,4 - Poor,5 - Fair,N - Not applicable.,SPC,
L,Poor,2310,02720700002635,ALLEGHENY,Hampton Township,PI35   PINE CREEK NO. 35,CO WASTESTA ACC RD,PINE CREEK,COUNTY HIGHWAY AGENCY,63,2022.3,1,Steel,I beams,1974,"OPEN, NO RESTRICTION",N/A,N/A,3 - Serious,6 - Satisfactory,6 - Satisfactory,N - Not applicable.,SPC,
L,Poor,2338,02721400001001,ALLEGHENY,North Fayette Township,214001 HANS RD (N FAY),HANS RD,ROBINSON RUN N BRANCH,TOWN OR TOWNSHIP HIGHWAY AGENCY,24,336,1,Steel,I beams,1945,"BRIDGE, CLOSED TO ALL TRAFFIC",N/A,N/A,0 - Failed,3 - Serious,5 - Fair,N - Not applicable.,SPC,
L,Poor,2339,02721400001003,ALLEGHENY,South Fayette Township,214003 MAIN ST(N&S FAYET),MAIN ST,ROBINSON RUN,TOWN OR TOWNSHIP HIGHWAY AGENCY,63,1215.9,2,Steel,I beams,1920,POSTED FOR LOAD,11,15,5 - Fair,4 - Poor,5 - Fair,N - Not applicable.,SPC,
L,Poor,2340,02721400001004,ALLEGHENY,Findlay Township,214004 CALIFORNIA HOLLOW,CALIFORNIA HOLLOW,MONTOUR RUN,TOWN OR TOWNSHIP HIGHWAY AGENCY,34,612,1,Steel,I beams,1930,POSTED FOR LOAD,19,27,5 - Fair,4 - Poor,5 - Fair,N - Not applicable.,SPC,
L,Poor,2341,02721400002753,ALLEGHENY,South Fayette Township,RS03   ROBINSON RUNSBR #3,MILL ST,ROBINSON RUN SOUTH BRANC,COUNTY HIGHWAY AGENCY,71,2002.2,1,Steel,I beams,1900,"OPEN, NO RESTRICTION",N/A,N/A,6 - Satisfactory,5 - Fair,4 - Poor,N - Not applicable.,SPC,
L,Poor,2394,02730100003005,ALLEGHENY,Pittsburgh City,005 Charles Anderson Brid,BLVD OF THE ALLIES,CSX RR & BIKE TRAIL,"CITY, MUNICIPAL, HIGHWAY AGENCY, OR BOROUGH",780,45240,3,Steel,Truss - deck,1938,"BRIDGE, CLOSED TO ALL TRAFFIC",N/A,N/A,5 - Fair,4 - Poor,4 - Poor,N - Not applicable.,SPC,
L,Poor,2395,02730100003006,ALLEGHENY,Pittsburgh City,006 Ansonia Pl Bridge,ANSONIA PL,SAW MILL RUN,"CITY, MUNICIPAL, HIGHWAY AGENCY, OR BOROUGH",36,1098,1,Concrete encased steel,I beams,1925,"BRIDGE, CLOSED TO ALL TRAFFIC",N/A,N/A,3 - Serious,4 - Poor,5 - Fair,N - Not applicable.,SPC,
L,Poor,2399,02730100003014,ALLEGHENY,Pittsburgh City,014 Calera St Bridge No.1,CALERA ST,STREETS RUN CREEK,"CITY, MUNICIPAL, HIGHWAY AGENCY, OR BOROUGH",32,656,1,Steel,I beams,1931,POSTED FOR LOAD,12,N/A,6 - Satisfactory,3 - Serious,4 - Poor,N - Not applicable.,SPC,
L,Poor,2403,02730100003021,ALLEGHENY,McKees Rocks Borough,021 W Carson St Bridge,WEST CARSON ST,CHARTIERS CREEK,"CITY, MUNICIPAL, HIGHWAY AGENCY, OR BOROUGH",144,6609.6,1,Steel,Truss - thru,1925,POSTED FOR LOAD,35,40,5 - Fair,5 - Fair,4 - Poor,N - Not applicable.,SPC,
L,Poor,2409,02730100003029,ALLEGHENY,Pittsburgh City,029 Elizabeth St Bridge,ELIZABETH ST,"CSX RR,GLOSTER ST","CITY, MUNICIPAL, HIGHWAY AGENCY, OR BOROUGH",115,4370,2,Steel,I beams,1900,"OPEN, NO RESTRICTION",N/A,N/A,4 - Poor,6 - Satisfactory,4 - Poor,N - Not applicable.,SPC,
L,Poor,2414,02730100003038,ALLEGHENY,Pittsburgh City,038 Corley St (Ganges Way,CORLEY ST,STREETS RUN CREEK,"CITY, MUNICIPAL, HIGHWAY AGENCY, OR BOROUGH",43,602,1,Concrete (cast in place),Other,1951,"OPEN, NO RESTRICTION",N/A,N/A,4 - Poor,5 - Fair,5 - Fair,N - Not applicable.,SPC,
L,Poor,2416,02730100003040,ALLEGHENY,Pittsburgh City,040 Herron Ave,HERRON AV,"NSRC, CSX & BUSWAY","CITY, MUNICIPAL, HIGHWAY AGENCY, OR BOROUGH",754,34684,7,Steel,I-welded beams,1980,"OPEN, NO RESTRICTION",N/A,N/A,5 - Fair,5 - Fair,4 - Poor,N - Not applicable.,SPC,
L,Poor,2419,02730100003047,ALLEGHENY,Pittsburgh City,047 Larimer Ave over Wash,LARIMER AV,WASHINGTON BLVD (RT 8),"CITY, MUNICIPAL, HIGHWAY AGENCY, OR BOROUGH",548,25208,8,Concrete (cast in place),Arch deck - open,1912,POSTED FOR LOAD,36,40,4 - Poor,4 - Poor,4 - Poor,N - Not applicable.,SPC,
L,Poor,2422,02730100003051,ALLEGHENY,Pittsburgh City,051 Maple Ave Bridge,MAPLE AVENUE,N CHARLES STREET,"CITY, MUNICIPAL, HIGHWAY AGENCY, OR BOROUGH",42,1680,1,Steel,I beams,1929,"OPEN, NO RESTRICTION",N/A,N/A,3 - Serious,5 - Fair,4 - Poor,N - Not applicable.,SPC,
L,Poor,2424,02730100003053,ALLEGHENY,Pittsburgh City,053 PJ McArdle Rdwy Bridg,MCARDLE RDWY RD,SYCAMORE STREET,"CITY, MUNICIPAL, HIGHWAY AGENCY, OR BOROUGH",454,15890,3,Steel,I-welded beams,1983,"OPEN, NO RESTRICTION",N/A,N/A,5 - Fair,7 - Good,4 - Poor,N - Not applicable.,SPC,
L,Poor,2432,02730100003067,ALLEGHENY,Pittsburgh City,067 W North Ave & Bright,N AVE&BRIGHTON RD,N-S RR-ALLEGHENY PARK,RAILROAD,88,4136,1,Steel,Girder riv/thru,1905,POSTED FOR LOAD,10,19,4 - Poor,4 - Poor,5 - Fair,N - Not applicable.,SPC,
L,Poor,2437,02730100003082,ALLEGHENY,Pittsburgh City,082 RIVER AVE VIADUCT,RIVER AV,Three Rivers Heritage Tr,"CITY, MUNICIPAL, HIGHWAY AGENCY, OR BOROUGH",179,6587.2,6,Steel,I beams,1939,"OPEN, NO RESTRICTION",N/A,N/A,6 - Satisfactory,5 - Fair,4 - Poor,N - Not applicable.,SPC,
L,Poor,2440,02730100003086,ALLEGHENY,Pittsburgh City,086 Panther Hollow Overpa,PANTHER HOLLOW RD,OVERLOOK DRIVE,"CITY, MUNICIPAL, HIGHWAY AGENCY, OR BOROUGH",59,3026.7,1,Prestressed precast concrete (P/S),Box beam - adj,1988,"OPEN, POSTING RECOMMENDED-NOT LEGALLY IMPLEMENTED",25,29,4 - Poor,4 - Poor,6 - Satisfactory,N - Not applicable.,SPC,
L,Poor,2449,02730100003097,ALLEGHENY,Pittsburgh City,097 Shaler St Bridge,SHALER ST,SAW MILL RUN CREEK,"CITY, MUNICIPAL, HIGHWAY AGENCY, OR BOROUGH",58,2291,1,Steel,Girder riv/deck,1900,"OPEN, NO RESTRICTION",N/A,N/A,4 - Poor,5 - Fair,4 - Poor,N - Not applicable.,SPC,
L,Poor,2453,02730100003102,ALLEGHENY,Pittsburgh City,102 S Negley Ave Bridge,SOUTH NEGLEY AV,N-S RR & PAT EBUSWAY,"CITY, MUNICIPAL, HIGHWAY AGENCY, OR BOROUGH",106,5300,1,Steel,Truss - thru,1924,"OPEN, NO RESTRICTION",N/A,N/A,5 - Fair,4 - Poor,4 - Poor,N - Not applicable.,SPC,
L,Poor,2456,02730100003109,ALLEGHENY,Pittsburgh City,109 SWINDELL BRIDGE,SWINDELL BR,"I279,HOV,RAMP G,EAST ST","CITY, MUNICIPAL, HIGHWAY AGENCY, OR BOROUGH",1097,30496.6,4,Steel,Truss - deck,1930,"OPEN, NO RESTRICTION",N/A,N/A,4 - Poor,3 - Serious,5 - Fair,N - Not applicable.,SPC,
L,Poor,2457,02730100003110,ALLEGHENY,Pittsburgh City,110 SWINBURNE BRIDGE,FRAZIER ST,"CSX/AV RR, SALINE ST","CITY, MUNICIPAL, HIGHWAY AGENCY, OR BOROUGH",599,17970,12,Steel,Girder riv/thru,1915,POSTED FOR LOAD,21,29,6 - Satisfactory,4 - Poor,4 - Poor,N - Not applicable.,SPC,
L,Poor,2458,02730100003112,ALLEGHENY,Pittsburgh City,112 Brighton Heights Blvd,BRIGHTON HEIGHTS,VERNER AVENUE,"CITY, MUNICIPAL, HIGHWAY AGENCY, OR BOROUGH",75,4440,1,Prestressed precast concrete (P/S),I beams,1930,"OPEN, NO RESTRICTION",N/A,N/A,5 - Fair,7 - Good,4 - Poor,N - Not applicable.,SPC,
L,Poor,2459,02730100003113,ALLEGHENY,Pittsburgh City,113 Timberland Ave,TIMBERLAND AV,SAW MILL RUN CREEK,"CITY, MUNICIPAL, HIGHWAY AGENCY, OR BOROUGH",32,448,1,Concrete (cast in place),Other,1909,"BRIDGE, CLOSED TO ALL TRAFFIC",N/A,N/A,1 - Imminent Failure,1 - Imminent Failure,3 - Serious,N - Not applicable.,SPC,
L,Poor,2461,02730100003115,ALLEGHENY,Pittsburgh City,115 28th St Bridge,TWENTY EIGHTH ST,N-S RR /PAT/SASSAFRAS ST,"CITY, MUNICIPAL, HIGHWAY AGENCY, OR BOROUGH",315,7780.5,5,Steel,Truss - thru,1931,POSTED FOR LOAD,26,32,4 - Poor,4 - Poor,6 - Satisfactory,N - Not applicable.,SPC,
L,Poor,2471,02730100003931,ALLEGHENY,Pittsburgh City,031 E LIBERTY BLVD SB,E LIBERTY(SB) BL,PEDESTRIAN WALKWAY,"CITY, MUNICIPAL, HIGHWAY AGENCY, OR BOROUGH",52,1913.6,1,Prestressed precast concrete (P/S),Box beam - (spread),1968,"OPEN, NO RESTRICTION",N/A,N/A,6 - Satisfactory,6 - Satisfactory,4 - Poor,N - Not applicable.,SPC,
L,Poor,2472,02730100009001,ALLEGHENY,Pittsburgh City,P50001 CENTRE AVE-EB0203,CENTRE AV,EAST BUSWAY & N-S RR,OTHER LOCAL AGENCIES,223,13380,3,Steel,I-welded beams,1979,"OPEN, NO RESTRICTION",N/A,N/A,5 - Fair,6 - Satisfactory,3 - Serious,N - Not applicable.,SPC,
L,Poor,2473,02730100009002,ALLEGHENY,Pittsburgh City,P50002 PENN AVE BRDG-EB03,PENN AV,"EAST BUSWAY,N-S RR",OTHER LOCAL AGENCIES,126,10395,2,Steel,I beams,1981,"OPEN, NO RESTRICTION",N/A,N/A,6 - Satisfactory,5 - Fair,4 - Poor,N - Not applicable.,SPC,
L,Poor,2517,02730400001003,ALLEGHENY,McKeesport City,304003 RMP 1 @W FIFTH AVE,RAMP NO.1 RD,CSX RR (3 RIVER RAILWAY),"CITY, MUNICIPAL, HIGHWAY AGENCY, OR BOROUGH",83,3303.4,1,Steel,Girder riv/thru,1945,"OPEN, NO RESTRICTION",N/A,N/A,3 - Serious,5 - Fair,4 - Poor,N - Not applicable.,SPC,
L,Poor,2518,02730400001004,ALLEGHENY,McKeesport City,304004 RMP 2 IN MCKEESPRT,RAMP-TWO RD,CSX (3RIV)& PACIFIC AVE,"CITY, MUNICIPAL, HIGHWAY AGENCY, OR BOROUGH",84,2604,2,Steel,Girder riv/thru,1949,"OPEN, NO RESTRICTION",N/A,N/A,5 - Fair,5 - Fair,4 - Poor,N - Not applicable.,SPC,
L,Poor,2519,02730400001005,ALLEGHENY,McKeesport City,304005 VERSAILLES AVE VIA,VERSAILLES AV,RAVINE STREET,"CITY, MUNICIPAL, HIGHWAY AGENCY, OR BOROUGH",284,10593.2,3,Steel,I-welded beams,1972,"BRIDGE, CLOSED TO ALL TRAFFIC",N/A,N/A,0 - Failed,5 - Fair,0 - Failed,N - Not applicable.,SPC,
L,Poor,2539,02740700009006,ALLEGHENY,Bethel Park Borough,P50006 HIGHLAND RD-PT08,HIGHLAND RD,PAT TRANSIT RR,OTHER LOCAL AGENCIES,102,4008.6,1,Steel,I-welded beams,1977,"OPEN, NO RESTRICTION",N/A,N/A,6 - Satisfactory,6 - Satisfactory,4 - Poor,N - Not applicable.,SPC,
L,Poor,2569,02741600001002,ALLEGHENY,Castle Shannon Borough,416002 AT ROUTE 88,KILLARNEY DR,SAW MILL RUN,"CITY, MUNICIPAL, HIGHWAY AGENCY, OR BOROUGH",28,672,1,Concrete (cast in place),Frame culvert,1955,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,4 - Poor,SPC,
L,Poor,2596,02743500001001,ALLEGHENY,Greentree Borough,435001 4300' W/I-279 INT,TRUMBULL DR,W & LE RAILROAD,"CITY, MUNICIPAL, HIGHWAY AGENCY, OR BOROUGH",93,3069,1,Steel,Girder riv/thru,1956,"OPEN, NO RESTRICTION",N/A,N/A,6 - Satisfactory,4 - Poor,6 - Satisfactory,N - Not applicable.,SPC,
L,Poor,2619,02744500001005,ALLEGHENY,Millvale Borough,40' East of North Ave,KLOPFER ST,GIRTYS RUN,"CITY, MUNICIPAL, HIGHWAY AGENCY, OR BOROUGH",30,1434,1,Concrete encased steel,I beams,1915,"OPEN, POSTING RECOMMENDED-NOT LEGALLY IMPLEMENTED",20,30,4 - Poor,4 - Poor,4 - Poor,N - Not applicable.,SPC,
L,Poor,2620,02744500001006,ALLEGHENY,Millvale Borough,FREMONT 25' FROM NORTH AV,FREMONT ST,GIRTYS RUN,"CITY, MUNICIPAL, HIGHWAY AGENCY, OR BOROUGH",30,1125,1,Concrete encased steel,I beams,1911,"BRIDGE, CLOSED TO ALL TRAFFIC",N/A,N/A,4 - Poor,4 - Poor,5 - Fair,N - Not applicable.,SPC,
L,Poor,2621,02744500001007,ALLEGHENY,Millvale Borough,445007 AT NORTH AVE,LINCOLN AV,GIRTYS RUN,"CITY, MUNICIPAL, HIGHWAY AGENCY, OR BOROUGH",29,1450,1,Concrete encased steel,I beams,1911,"BRIDGE, CLOSED TO ALL TRAFFIC",N/A,N/A,5 - Fair,4 - Poor,5 - Fair,N - Not applicable.,SPC,
L,Poor,2622,02744500001008,ALLEGHENY,Millvale Borough,"Int Grant Ave, North Ave",Grant Avenue,Girty's Run,"CITY, MUNICIPAL, HIGHWAY AGENCY, OR BOROUGH",30,1488,1,Concrete encased steel,I beams,1914,"OPEN, POSTING RECOMMENDED-NOT LEGALLY IMPLEMENTED",6,N/A,4 - Poor,4 - Poor,5 - Fair,N - Not applicable.,SPC,
L,Poor,2627,02744500001013,ALLEGHENY,Millvale Borough,NEAR INT. W/ EAST OHIO,LINCOLN AV,GIRTYS RUN,"CITY, MUNICIPAL, HIGHWAY AGENCY, OR BOROUGH",32,1555.2,1,Concrete encased steel,I beams,1915,"OPEN, NO RESTRICTION",N/A,N/A,5 - Fair,4 - Poor,4 - Poor,N - Not applicable.,SPC,
L,Poor,2629,02744600001002,ALLEGHENY,Monroeville Borough,446002 OLD WM PENN HGWY,OLD WILLIAMPENN HW,THOMPSON RUN CREEK,"CITY, MUNICIPAL, HIGHWAY AGENCY, OR BOROUGH",50,1470,1,Concrete (cast in place),T-beams,1900,"BRIDGE, CLOSED TO ALL TRAFFIC",N/A,N/A,3 - Serious,1 - Imminent Failure,2 - Critical,N - Not applicable.,SPC,
L,Poor,2631,02744600002003,ALLEGHENY,Monroeville Borough,AB03   ABERS CREEK NO. 3,ABERS CREEK RD,ABERS CREEK,COUNTY HIGHWAY AGENCY,46,1357,1,Prestressed precast concrete (P/S),Box beam - adj,1893,"OPEN, NO RESTRICTION",N/A,N/A,4 - Poor,3 - Serious,5 - Fair,N - Not applicable.,SPC,
L,Poor,2632,02744600002004,ALLEGHENY,Monroeville Borough,AB04 ABERS CREEK NO. 4,CAVITT RD,ABERS CREEK,COUNTY HIGHWAY AGENCY,53,1563.5,1,Prestressed precast concrete (P/S),Box beam - adj,1987,"OPEN, NO RESTRICTION",N/A,N/A,4 - Poor,3 - Serious,4 - Poor,N - Not applicable.,SPC,
L,Poor,2652,02744900001002,ALLEGHENY,North Braddock Borough,449002 N BRADDOCK BORO,HAWKINS AV,SIXTH STREET,"CITY, MUNICIPAL, HIGHWAY AGENCY, OR BOROUGH",130,4745,3,Prestressed precast concrete (P/S),Channel beams,1926,OPEN-WOULD BE POSTED/CLOSED BUT FOR TEMP CONDITION,N/A,N/A,4 - Poor,5 - Fair,3 - Serious,N - Not applicable.,SPC,
L,Poor,2660,02745300001003,ALLEGHENY,Pitcairn Borough,453003 PITCAIRN BOROUGH,TAYLOR AVE,DIRTY CAMP RUN,"CITY, MUNICIPAL, HIGHWAY AGENCY, OR BOROUGH",22,2501.4,1,Concrete (cast in place),Slab (solid),1910,POSTED FOR LOAD,3,N/A,2 - Critical,2 - Critical,2 - Critical,N - Not applicable.,SPC,
L,Poor,2661,02745300001004,ALLEGHENY,Pitcairn Borough,453004 PITCAIRN BOROUGH,WALL AV,DIRTY CAMP RUN,"CITY, MUNICIPAL, HIGHWAY AGENCY, OR BOROUGH",34,1122,1,Prestressed precast concrete (P/S),Box beam - adj,1900,POSTED FOR LOAD,23,31,4 - Poor,4 - Poor,6 - Satisfactory,N - Not applicable.,SPC,
L,Poor,2663,02745600002344,ALLEGHENY,Rankin Borough,MA07KN RM NAP KENMAWR AVE,KENMAWR AVE RMP RD,FLEET STREET,COUNTY HIGHWAY AGENCY,203,12037.9,4,Steel,I beams,1951,"OPEN, NO RESTRICTION",N/A,N/A,4 - Poor,6 - Satisfactory,5 - Fair,N - Not applicable.,SPC,
L,Poor,2671,02745900002841,ALLEGHENY,Sewickley Hgts Borough,SS01   NR FERN HOLLOW RD,PINK HOUSE RD,LITTLE SEWICKLEY CR SB,COUNTY HIGHWAY AGENCY,32,614.4,1,Steel,I-riveted beams,1920,"BRIDGE, CLOSED TO ALL TRAFFIC",N/A,N/A,2 - Critical,4 - Poor,5 - Fair,N - Not applicable.,SPC,
L,Poor,2685,02746300008201,ALLEGHENY,Swissvale Borough,P09201 WASHINGTON AVE BRG,WASHINGTON AV,"N-S RR,WAVERLY AVE,PAT",RAILROAD,122,4941,2,Steel,Girder riv/thru,1907,"BRIDGE, CLOSED TO ALL TRAFFIC",N/A,N/A,4 - Poor,4 - Poor,5 - Fair,N - Not applicable.,SPC,
L,Poor,2692,02746600002675,ALLEGHENY,"Plum Borough, Upper Burrell Township",PO05   PUCKETA CREEK # 5,BOOKER ST,PUCKETA CREEK,COUNTY HIGHWAY AGENCY,45,1278,1,Prestressed precast concrete (P/S),Box beam - adj,1965,"OPEN, NO RESTRICTION",N/A,N/A,4 - Poor,4 - Poor,7 - Good,N - Not applicable.,SPC,
L,Poor,2702,02746700001001,ALLEGHENY,Turtle Creek Borough,467001 OVER MONROE AVE,MAPLE AV,MONROEVILLE AVENUE,"CITY, MUNICIPAL, HIGHWAY AGENCY, OR BOROUGH",39,1497.6,1,Prestressed precast concrete (P/S),Box beam - (spread),1964,POSTED FOR LOAD,36,40,5 - Fair,4 - Poor,5 - Fair,N - Not applicable.,SPC,
L,Poor,2708,02747000008203,ALLEGHENY,North Versailles Township,P09203 WALL BOROUGH,SPRING HILL RD,N-S RR/R-R ST/CREEK,"CITY, MUNICIPAL, HIGHWAY AGENCY, OR BOROUGH",268,7102,3,Steel,Girder riv/thru,1915,"BRIDGE, CLOSED TO ALL TRAFFIC",0,0,1 - Imminent Failure,4 - Poor,2 - Critical,N - Not applicable.,SPC,
L,Poor,2729,64743000003001,WESTMORELAND,Trafford Borough,491001 TRAFFORD BOROUGH,WALLACE AV,BRUSH CREEK,"CITY, MUNICIPAL, HIGHWAY AGENCY, OR BOROUGH",69,2235.6,1,Prestressed precast concrete (P/S),Box beam - adj,1994,"OPEN, NO RESTRICTION",N/A,N/A,4 - Poor,4 - Poor,6 - Satisfactory,N - Not applicable.,SPC,
L,Poor,3298,03722308810003,ARMSTRONG,South Buffalo Township,1.5 miles s. of SR-3128,T-881 CLINTON ROAD,BUFFALO & PITTSBURG RR,RAILROAD,119,2296.7,5,Timber,Solid timber beams,1910,POSTED FOR LOAD,10,N/A,4 - Poor,4 - Poor,3 - Serious,N - Not applicable.,SPC,
L,Poor,3346,03720208500211,ARMSTRONG,Boggs Township,525ft W of SR28/66,T-850 HOUSER ROAD,SCRUBGRASS CREEK,TOWN OR TOWNSHIP HIGHWAY AGENCY,35,1102.5,1,Prestressed precast concrete (P/S),Box beam - adj,1980,"OPEN, NO RESTRICTION",N/A,N/A,4 - Poor,4 - Poor,6 - Satisfactory,N - Not applicable.,SPC,
L,Poor,3354,03720604870203,ARMSTRONG,Cowanshanock Township,500 FEET S OF OF SR-839,T-487 BRIDGE ROAD,COWANSHANNOCK CREEK,TOWN OR TOWNSHIP HIGHWAY AGENCY,34,601.8,1,Steel,I beams,1930,"BRIDGE, CLOSED TO ALL TRAFFIC",N/A,N/A,4 - Poor,4 - Poor,4 - Poor,N - Not applicable.,SPC,
L,Poor,3367,03720705010218,ARMSTRONG,East Franklin Township,1/2 miles west of SR-0268,T-501 BOLTZ ROAD,BUFFALO & PITT RR,RAILROAD,78,1224.6,3,Timber,Solid timber beams,1900,POSTED FOR LOAD,5,N/A,6 - Satisfactory,5 - Fair,4 - Poor,N - Not applicable.,SPC,
L,Poor,3378,03721204660031,ARMSTRONG,Porter Township,1.8 mile north of sr-1004,T-466 ST.CHARLES,REDBANK CREEK,COUNTY HIGHWAY AGENCY,167,3557.1,2,Prestressed precast concrete (P/S),Box beam - adj,1958,"OPEN, NO RESTRICTION",N/A,N/A,6 - Satisfactory,4 - Poor,5 - Fair,N - Not applicable.,SPC,
L,Poor,3411,03722408608999,ARMSTRONG,Sugar Creek Township,1/4 mile north of T-419,T-860 BEAGLE CLUB,HULING RUN,TOWN OR TOWNSHIP HIGHWAY AGENCY,23,627.9,1,Prestressed precast concrete (P/S),Box beam - adj,1952,"OPEN, NO RESTRICTION",N/A,N/A,4 - Poor,4 - Poor,5 - Fair,N - Not applicable.,SPC,
L,Poor,3842,04710200001001,BEAVER,Leet Township,102001 BIG SEWICK CK BRDG,VALLEY RD,BIG SEWICKLEY CREEK,TOWN OR TOWNSHIP HIGHWAY AGENCY,67,1909.5,1,Prestressed precast concrete (P/S),Box beam - adj,1978,POSTED FOR LOAD,32,40,4 - Poor,4 - Poor,6 - Satisfactory,N - Not applicable.,SPC,
L,Poor,3873,04721006498302,BEAVER,Marion Township,P02302 OLD FURNACE/WESTRD,OLD FURNACE/WST RD,CSX RR,RAILROAD,94,1306.6,5,Steel,I beams,1939,POSTED FOR LOAD,6,N/A,5 - Fair,5 - Fair,4 - Poor,N - Not applicable.,SPC,
L,Poor,3884,04721705791011,BEAVER,South Beaver Township,217011 0.6 MI S / RT 251,SWAMP POODLE RD,BRUSH RUN CREEK,TOWN OR TOWNSHIP HIGHWAY AGENCY,34,544,1,Steel,I beams,1900,POSTED FOR LOAD,35,40,8 - Very Good,5 - Fair,4 - Poor,N - Not applicable.,SPC,
L,Poor,3900,04741200004026,BEAVER,New Brighton Borough,004026 FALLSTON BRIDGE,FALLSTON BR,BEAVER RIVER,COUNTY HIGHWAY AGENCY,406,8201.2,2,"Aluminum, wrought iron, cast iron",Truss - thru,1884,"BRIDGE, CLOSED TO ALL TRAFFIC",N/A,N/A,4 - Poor,1 - Imminent Failure,4 - Poor,N - Not applicable.,SPC,
L,Poor,3905,04742300001005,BEAVER,New Brighton Borough,423005 100 YD /13 ST INT,ELEVENTH AVENUE ET,BLOCKHOUSE RUN,"CITY, MUNICIPAL, HIGHWAY AGENCY, OR BOROUGH",46,768.2,1,Concrete encased steel,Girder riv/thru,1925,"BRIDGE, CLOSED TO ALL TRAFFIC",N/A,N/A,4 - Poor,0 - Failed,5 - Fair,N - Not applicable.,SPC,
L,Poor,8166,10720304540053,BUTLER,Brady Township,0.25 MI From SR 1010 INT,T-454 CARRARA RD,GLADE RUN,COUNTY HIGHWAY AGENCY,37,910.2,1,Concrete (cast in place),Arch deck - closed,1927,POSTED FOR LOAD,15,N/A,N - Not applicable.,4 - Poor,5 - Fair,N - Not applicable.,SPC,
L,Poor,8174,10720604160029,BUTLER,Cherry Township,1 1/8 MI FROM INT W/T418,T-416 PIPESTEM RD,FINDLAY RUN,COUNTY HIGHWAY AGENCY,34,785.4,1,Steel,I beams,1936,POSTED FOR LOAD,21,28,5 - Fair,4 - Poor,5 - Fair,N - Not applicable.,SPC,
L,Poor,8189,10720805780079,BUTLER,Clearfield Township,1.2 MI SE of SR 0422,"T-578, SHULER ROAD",LITTLE BUFFALO RUN,COUNTY HIGHWAY AGENCY,34,656.2,1,Concrete (cast in place),Other,1915,"OPEN, NO RESTRICTION",N/A,N/A,4 - Poor,4 - Poor,5 - Fair,N - Not applicable.,SPC,
L,Poor,8191,10720806310077,BUTLER,Clearfield Township,250 FT FROM INT W/T595,T-631 DALMAGRO RD,TRIB. LITTLE BUFFALO RUN,COUNTY HIGHWAY AGENCY,29,498.8,1,Concrete (cast in place),Other,1915,POSTED FOR LOAD,10,N/A,3 - Serious,4 - Poor,4 - Poor,N - Not applicable.,SPC,
